Overall rank,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Economic_Health_Index,Social_Economic_Index,Freedom_Trust_Index,Region_Central and Eastern Europe,Region_East Asia,Region_Latin America and Caribbean,Region_Middle East and North Africa,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe
-0.7883213720154557,0.6470246035591551,0.20108397956819357,0.6745977335624522,0.47962704424452823,0.5421114180366047,-0.9041324608865855,-0.8128943461983907,0.3189654919272656,0.4308671141955546,0.004079231301038107,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.7661151361840344,0.6407157193691918,0.8885500245108151,1.0534987642216498,0.9436897154728151,1.2002388982989423,-0.4301920580024883,-0.5688219684444304,0.9467573138231057,1.022653395578692,0.5812430274758768,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.7439089003526131,0.6289992201592595,-0.5317094969091063,0.3895836839515516,0.4547665440001557,0.29706395198147906,0.15960044336438867,0.17400700732849228,-0.16533105639238294,-0.14558791637454851,0.29019461743899255,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.7217026645211918,0.6244928743092847,-0.0582896564357991,0.07774478261256607,0.1357234575307086,0.6751371853236731,0.812584998449145,-1.1100259365075598,0.015668663686677888,5.896634928039851e-05,-0.040317983789334134,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.6994964286897706,0.611875105929358,0.4705303781354484,0.7483660758146855,0.6453637125403451,0.5491127742096082,-1.2516887563349235,-0.6431048660217227,0.5586678239238593,0.6286402496837018,0.08794063758285234,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.6772901928583492,0.5974547992094411,0.6468037229925304,0.07774478261256607,0.41333237692620145,0.4861005686525762,-1.0726446041342645,-1.1206377790186015,0.581496617447344,0.4293339891142513,-0.17844265295938083,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.6550839570269279,0.5758243391295657,0.9011409777148922,0.04756682441847103,1.3124538024310077,0.09402462296437508,0.05428035383458916,-0.7386114486210984,1.1000363560522197,0.5703814965941696,-0.27710313093798583,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,2.53546276418555
-0.6328777211955067,0.5596014940696585,0.017256062788664865,0.34599329989341415,0.5914992953442046,0.7381493908807054,-0.6197682191561271,-0.25046669311317793,0.24395659892152877,0.16870272529266217,0.40365416711438773,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.6106714853640853,0.5532926098796952,1.4979521595881573,0.36946504515548795,0.34289429290047974,0.7031426100156875,-0.4512560759084482,-0.14434826800276032,1.1049282403786809,1.0809121486682243,0.428319286609039,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,2.7688746209726913,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.5884652495326641,0.5415761106697629,0.3647663712211988,0.6712446270964421,0.42576262704838774,1.1512294050879177,1.834189866888199,-0.8765654012646413,0.40375815358592465,0.5289871193989766,0.4036541671143883,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,4.04145188432738,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
